timestamp,netValue,
timestamp,netValue,USD_Unit_Val,USD_size,USD_value,USD_yield,USD_weight,JPY_Unit_Val,JPY_size,JPY_value,JPY_yield,JPY_weight,NOK_Unit_Val,NOK_size,NOK_value,NOK_yield,NOK_weight,CHF_Unit_Val,CHF_size,CHF_value,CHF_yield,CHF_weight,NZD_Unit_Val,NZD_size,NZD_value,NZD_yield,NZD_weight,SEK_Unit_Val,SEK_size,SEK_value,SEK_yield,SEK_weight,CAD_Unit_Val,CAD_size,CAD_value,CAD_yield,CAD_weight,AUD_Unit_Val,AUD_size,AUD_value,AUD_yield,AUD_weight,EUR_Unit_Val,EUR_size,EUR_value,EUR_yield,EUR_weight,GBP_Unit_Val,GBP_size,GBP_value,GBP_yield,GBP_weight,
2018-08-31T00:00:00,7713601.22,1.00,13734563.60,13734563.60,0.028869,0.55,0.01,-640846394.17,-5755760.68,0.003069,-0.23,0.12,0.00,0.00,0.023605,0.00,1.03,-5680680.13,-5825442.37,0.002432,-0.23,0.65,8437648.40,5523706.51,0.026320,0.22,0.11,-50411743.00,-5527512.49,0.008474,-0.22,0.76,-0.00,-0.00,0.037298,-0.00,0.72,7746670.79,5564046.64,0.025926,0.22,1.16,0.00,0.00,0.008352,0.00,1.28,0.00,0.00,0.021699,0.00,
2018-09-28T00:00:00,7916124.46,1.00,13469859.04,13469859.04,0.030025,0.54,0.01,-638387658.69,-5602348.91,0.003186,-0.22,0.12,0.00,0.00,0.023605,0.00,1.02,-5590692.15,-5683908.25,0.003085,-0.23,0.66,8778357.19,5806005.29,0.025971,0.23,0.11,-52311992.65,-5848967.18,0.009218,-0.23,0.78,-0.00,-0.00,0.037298,-0.00,0.72,7999839.53,5775484.46,0.026350,0.23,1.16,0.00,0.00,0.008352,0.00,1.30,0.00,0.00,0.021699,0.00,
2018-10-31T00:00:00,8105429.75,1.00,13691901.97,13691901.97,0.031536,0.54,0.01,-654701345.24,-5804604.53,0.003422,-0.23,0.12,0.00,0.00,0.023605,0.00,1.00,-5650241.00,-5631656.54,0.002747,-0.22,0.66,8708701.71,5783012.98,0.026174,0.23,0.11,-51410240.42,-5667788.29,0.009124,-0.22,0.76,-0.00,-0.00,0.037298,-0.00,0.72,7977969.23,5734564.15,0.026811,0.23,1.14,0.00,0.00,0.008352,0.00,1.30,0.00,0.00,0.021699,0.00,
2018-11-30T00:00:00,8533022.94,1.00,13887147.44,13887147.44,0.031158,0.54,0.01,-649062869.08,-5713330.13,0.003242,-0.22,0.12,0.00,0.00,0.023605,0.00,1.00,-5773420.70,-5784121.33,0.003146,-0.22,0.69,8687294.83,6022901.25,0.026845,0.23,0.11,-52219603.54,-5783830.58,0.009030,-0.22,0.76,-0.00,-0.00,0.037298,-0.00,0.74,8024813.02,5904256.28,0.026840,0.23,1.13,0.00,0.00,0.008352,0.00,1.27,0.00,0.00,0.021699,0.00,
2018-12-31T00:00:00,7767354.13,1.00,14324623.61,14324623.61,0.028297,0.56,0.01,-654902905.32,-5992066.47,0.002844,-0.24,0.11,0.00,0.00,0.023605,0.00,1.01,-5753976.34,-5821800.32,0.004184,-0.23,0.67,8333669.69,5555640.53,0.024402,0.22,0.11,-52072501.54,-5795105.67,0.010134,-0.23,0.73,-0.00,-0.00,0.037298,-0.00,0.70,7852078.78,5496062.45,0.024283,0.22,1.14,0.00,0.00,0.008352,0.00,1.26,0.00,0.00,0.021699,0.00,
2019-01-31T00:00:00,8309194.86,1.00,13565673.08,13565673.08,0.027062,0.53,0.01,-631279505.97,-5771698.34,0.002995,-0.23,0.12,0.00,0.00,0.023605,0.00,1.01,-5708025.82,-5742480.71,0.004304,-0.22,0.69,8683257.40,6001867.76,0.023224,0.23,0.11,-51927048.43,-5745000.46,0.010435,-0.22,0.76,-0.00,-0.00,0.037298,-0.00,0.73,8268458.50,6000833.53,0.022680,0.23,1.15,0.00,0.00,0.008352,0.00,1.31,0.00,0.00,0.021699,0.00,
2019-02-28T00:00:00,8419878.34,1.00,14117495.10,14117495.10,0.026746,0.55,0.01,-632893382.82,-5655883.67,0.003434,-0.22,0.12,0.00,0.00,0.023605,0.00,1.00,-5751026.65,-5762263.06,0.002584,-0.23,0.68,8386852.71,5716898.28,0.021735,0.22,0.11,-52322282.40,-5662492.75,0.008976,-0.22,0.76,-0.00,-0.00,0.037298,-0.00,0.71,7986643.77,5666124.44,0.021263,0.22,1.14,0.00,0.00,0.008352,0.00,1.32,0.00,0.00,0.021699,0.00,
2019-03-29T00:00:00,8466458.70,1.00,14236083.22,14236083.22,0.025692,0.55,0.01,-648597880.59,-5832714.75,0.003023,-0.23,0.12,0.00,0.00,0.023605,0.00,1.00,-5782895.18,-5797388.65,0.000712,-0.22,0.68,8519369.91,5812765.91,0.020199,0.22,0.11,-53568391.23,-5780428.96,0.007070,-0.22,0.75,-0.00,-0.00,0.037298,-0.00,0.71,8183868.17,5828141.94,0.019579,0.23,1.12,0.00,0.00,0.008352,0.00,1.31,0.00,0.00,0.021699,0.00,
2019-04-30T00:00:00,8544997.03,1.00,14294950.43,14294950.43,0.025277,0.56,0.01,-645606379.53,-5807118.32,0.003221,-0.23,0.12,0.00,0.00,0.023605,0.00,0.99,-5788912.83,-5704205.38,0.001054,-0.22,0.67,8525324.52,5670193.73,0.019565,0.22,0.11,-53812820.37,-5656944.97,0.006380,-0.22,0.75,-0.00,-0.00,0.037298,-0.00,0.70,8166685.65,5748121.55,0.018645,0.22,1.12,0.00,0.00,0.008352,0.00,1.31,0.00,0.00,0.021699,0.00,
2019-05-31T00:00:00,8221067.95,1.00,14380455.55,14380455.55,0.023912,0.55,0.01,-646544922.49,-5965537.21,0.003029,-0.23,0.11,0.00,0.00,0.023605,0.00,1.00,-5899579.13,-5904893.53,-0.000379,-0.23,0.66,8758732.58,5754925.20,0.018009,0.22,0.11,-55323083.20,-5842516.75,0.004160,-0.23,0.74,7814142.33,5798347.00,0.016687,0.22,0.70,413.61,287.69,0.016586,0.00,1.12,0.00,0.00,0.008352,0.00,1.26,0.00,0.00,0.021699,0.00,
2019-06-28T00:00:00,8338147.53,1.00,14061499.20,14061499.20,0.020695,0.54,0.01,-631311344.16,-5827937.63,0.002496,-0.22,0.12,0.00,0.00,0.023605,0.00,1.02,-5817797.04,-5909092.52,-0.000270,-0.23,0.67,8879726.24,5929437.02,0.016293,0.23,0.11,-55161500.00,-5914364.14,0.003870,-0.23,0.76,7859672.94,5998605.56,0.014599,0.23,0.70,0.06,0.04,0.013824,0.00,1.13,0.00,0.00,0.008352,0.00,1.27,0.00,0.00,0.021699,0.00,
2019-07-31T00:00:00,8484437.74,1.00,14192874.07,14192874.07,0.020544,0.55,0.01,-632154935.13,-5843277.12,0.002488,-0.23,0.11,0.00,0.00,0.023605,0.00,1.01,-5742876.69,-5776089.20,-0.001525,-0.22,0.66,8754127.57,5744895.93,0.015485,0.22,0.10,-54428495.24,-5631126.23,0.003502,-0.22,0.76,7656889.32,5797160.29,0.015194,0.23,0.69,0.00,0.00,0.013150,0.00,1.11,0.00,0.00,0.008352,0.00,1.21,0.00,0.00,0.021699,0.00,
2019-08-30T00:00:00,8419963.90,1.00,14335793.62,14335793.62,0.016224,0.56,0.01,-4302.09,-40.63,0.001573,-0.00,0.11,51942181.73,5697132.55,0.011467,0.22,1.01,-5806626.40,-5880128.00,-0.005206,-0.23,0.63,368.64,232.98,0.011287,0.00,0.10,-56482883.90,-5733546.22,0.000839,-0.22,0.75,7728562.47,5794176.61,0.012112,0.22,0.68,0.00,0.00,0.013150,0.00,1.10,-5284977.97,-5793657.00,0.001025,-0.22,1.21,0.00,0.00,0.021699,0.00,
2019-09-30T00:00:00,8661553.71,1.00,14287661.97,14287661.97,0.016922,0.55,0.01,-620019451.34,-5748638.93,0.002479,-0.22,0.11,53454412.65,5853880.01,0.012154,0.22,1.00,-5779214.78,-5800386.19,-0.002001,-0.22,0.62,0.05,0.03,0.011693,0.00,0.10,-518.68,-52.42,0.003765,-0.00,0.75,7819882.40,5901129.99,0.013636,0.23,0.67,0.00,0.00,0.013150,0.00,1.09,-5341919.55,-5832040.76,0.003389,-0.22,1.22,0.00,0.00,0.021699,0.00,
2019-10-31T00:00:00,8512108.01,1.00,14541721.24,14541721.24,0.017023,0.55,0.01,-632912646.46,-5852174.26,0.002598,-0.22,0.11,53653128.27,5902336.95,0.012596,0.22,1.01,-5844659.14,-5930653.62,-0.000277,-0.22,0.64,0.00,0.00,0.011672,0.00,0.10,-58067607.07,-6071762.79,0.004479,-0.23,0.76,7785975.88,5922695.79,0.014519,0.22,0.69,0.00,0.00,0.013150,0.00,1.12,-49.51,-55.30,0.004661,-0.00,1.29,0.00,0.00,0.021699,0.00,
2019-11-29T00:00:00,8571461.26,1.00,14402634.25,14402634.25,0.018158,0.55,0.01,-635815665.70,-5827023.47,0.003417,-0.22,0.11,53513117.89,5841852.11,0.014500,0.22,1.01,-5791557.39,-5833265.24,0.000087,-0.22,0.65,0.00,0.00,0.011672,0.00,0.10,-710.72,-74.50,0.005168,-0.00,0.75,7738261.44,5816273.77,0.015072,0.22,0.68,0.00,0.00,0.013150,0.00,1.11,-5264335.64,-5828935.67,0.005036,-0.22,1.29,0.00,0.00,0.021699,0.00,
2019-12-31T00:00:00,8682865.55,1.00,14474452.51,14474452.51,0.018604,0.54,0.01,-642781024.21,-5936559.91,0.003920,-0.22,0.11,6335.16,721.28,0.014676,0.00,1.03,-5845817.67,-6032213.05,-0.000600,-0.23,0.67,9073474.81,6090570.02,0.015454,0.23,0.11,-0.03,-0.00,0.005389,-0.00,0.77,7847676.91,6045743.16,0.016065,0.23,0.70,0.00,0.00,0.013150,0.00,1.12,-5320818.25,-5959848.46,0.005054,-0.22,1.32,0.00,0.00,0.021699,0.00,
2020-01-31T00:00:00,8452257.73,1.00,14599480.20,14599480.20,0.017524,0.56,0.01,-639069606.90,-5878664.40,0.003748,-0.23,0.11,0.51,0.05,0.013834,0.00,1.04,-5716361.27,-5918170.90,-0.001587,-0.23,0.65,8805699.95,5693765.55,0.014812,0.22,0.10,-0.00,-0.00,0.005295,-0.00,0.75,7670650.06,5783059.46,0.014900,0.22,0.67,0.00,0.00,0.013150,0.00,1.11,-5269918.63,-5827212.23,0.004231,-0.22,1.30,0.00,0.00,0.021699,0.00,
2020-02-28T00:00:00,8250993.49,1.00,14371609.48,14371609.48,0.015017,0.55,0.01,-642784127.51,-5955840.88,0.003287,-0.23,0.11,54888654.52,5869973.48,0.013522,0.22,1.04,-5708126.80,-5947514.25,-0.002107,-0.23,0.62,1064.44,665.28,0.012760,0.00,0.10,-0.00,-0.00,0.005295,-0.00,0.75,7851243.79,5864826.92,0.012938,0.22,0.65,0.00,0.00,0.013150,0.00,1.11,-5347641.10,-5952726.53,0.003320,-0.23,1.27,0.00,0.00,0.021699,0.00,
2020-03-31T00:00:00,7306688.42,1.00,8242447.42,8242447.42,0.008600,0.33,0.01,-639468987.17,-5969929.40,0.003700,-0.24,0.10,55457873.28,5342119.04,0.009545,0.22,1.03,-5684418.61,-5868998.61,0.000869,-0.24,0.59,9489964.90,5637987.86,0.011285,0.23,0.10,-56623937.17,-5649259.19,0.004512,-0.23,0.70,829.57,583.83,0.007967,0.00,0.61,9100688.44,5571896.58,0.008835,0.22,1.09,-145.65,-159.11,0.005570,-0.00,1.24,0.00,0.00,0.021699,0.00,
2020-04-30T00:00:00,7589241.72,1.00,7292560.29,7292560.29,0.006495,0.28,0.01,-635892518.17,-5948201.84,0.004522,-0.23,0.10,61703083.27,5983213.25,0.007187,0.23,1.04,-5752356.51,-5995160.51,0.013002,-0.23,0.61,10006443.14,6077913.34,0.009520,0.24,0.10,-59539676.90,-6078206.23,0.016120,-0.24,0.71,0.02,0.01,0.006528,0.00,0.64,9703222.86,6257123.40,0.008572,0.24,1.10,-0.00,-0.00,0.017411,-0.00,1.25,0.00,0.00,0.021699,0.00,
2020-05-29T00:00:00,7888333.49,1.00,13530996.02,13530996.02,0.006724,0.52,0.01,-635709980.24,-5910557.21,0.004925,-0.23,0.10,1210.19,125.70,0.004893,0.00,1.04,-5704884.71,-5939803.96,0.005095,-0.23,0.63,9796366.89,6158975.65,0.007001,0.24,0.11,-58263126.42,-6213043.54,0.009489,-0.24,0.73,-0.00,-0.00,0.026106,-0.00,0.68,9227972.93,6261640.82,0.009060,0.24,1.11,-0.00,-0.00,0.009837,-0.00,1.25,0.00,0.00,0.021699,0.00,
2020-06-30T00:00:00,8026500.96,1.00,13839150.32,13839150.32,0.007225,0.53,0.01,-640344114.69,-5955304.48,0.005006,-0.23,0.11,0.05,0.01,0.006530,0.00,1.06,-5717180.47,-6049926.42,0.005629,-0.23,0.65,9477294.81,6136074.18,0.009035,0.24,0.11,-4523.35,-486.50,0.009565,-0.00,0.74,-0.00,-0.00,0.026106,-0.00,0.69,8780545.36,6078332.63,0.009315,0.23,1.13,-5347072.86,-6021338.76,0.008987,-0.23,1.25,0.00,0.00,0.021699,0.00,
2020-07-31T00:00:00,7806804.39,1.00,13985267.72,13985267.72,0.006143,0.53,0.01,-640773917.53,-6039624.09,0.004623,-0.23,0.11,0.00,0.00,0.006072,0.00,1.09,-5630673.97,-6111661.75,0.003601,-0.23,0.66,9212497.13,6067811.40,0.008993,0.23,0.11,-0.12,-0.01,0.007398,-0.00,0.74,-0.00,-0.00,0.026106,-0.00,0.71,8614740.42,6118188.51,0.008850,0.23,1.17,-5293216.46,-6213177.40,0.006720,-0.24,1.30,0.00,0.00,0.021699,0.00,
2020-08-31T00:00:00,8276336.44,1.00,7800036.52,7800036.52,0.006445,0.30,0.01,-632885941.72,-5970903.74,0.004615,-0.23,0.11,54569786.24,6247936.09,0.006859,0.24,1.10,-5494477.48,-6055521.56,0.002541,-0.23,0.68,9064718.19,6133188.44,0.006742,0.23,0.12,-0.00,-0.00,0.006829,-0.00,0.77,-0.00,-0.00,0.026106,-0.00,0.74,8406007.38,6202372.61,0.008867,0.24,1.20,-5082770.10,-6080771.93,0.005563,-0.23,1.34,0.00,0.00,0.021699,0.00,
2020-09-30T00:00:00,7926547.57,1.00,14247836.85,14247836.85,0.006715,0.55,0.01,-633168530.27,-5993643.79,0.004407,-0.23,0.11,52207383.35,5605108.66,0.006482,0.22,1.09,-5418080.39,-5892099.82,0.001420,-0.23,0.66,166.84,110.85,0.005530,0.00,0.11,-0.00,-0.00,0.006829,-0.00,0.75,-0.00,-0.00,0.026106,-0.00,0.72,8101526.89,5818922.04,0.008664,0.23,1.17,-4993129.72,-5859687.22,0.004084,-0.23,1.29,0.00,0.00,0.021699,0.00,
2020-10-30T00:00:00,7655658.43,1.00,13908332.71,13908332.71,0.007723,0.54,0.01,-631878843.67,-6029378.28,0.004487,-0.24,0.10,55754759.21,5820975.57,0.006653,0.23,1.09,-5498612.25,-5980327.64,0.001920,-0.23,0.66,0.00,0.00,0.005436,0.00,0.11,-0.00,-0.00,0.006829,-0.00,0.75,-0.00,-0.00,0.026106,-0.00,0.70,8333546.19,5867233.06,0.008058,0.23,1.16,-5097045.32,-5931176.99,0.004150,-0.23,1.29,0.00,0.00,0.021699,0.00,
2020-11-30T00:00:00,8096336.92,1.00,13647331.21,13647331.21,0.008691,0.52,0.01,-627731333.41,-6007860.78,0.004286,-0.23,0.11,57419072.65,6498862.24,0.007786,0.25,1.11,-5506007.94,-6110657.50,0.002498,-0.23,0.71,0.00,0.00,0.007618,0.00,0.12,-0.00,-0.00,0.006829,-0.00,0.77,-0.00,-0.00,0.026106,-0.00,0.74,8514158.60,6262589.28,0.008680,0.24,1.20,-5147664.53,-6193927.54,0.004124,-0.23,1.34,0.00,0.00,0.021699,0.00,
2020-12-31T00:00:00,8146886.94,1.00,14093751.60,14093751.60,0.009277,0.53,0.01,-626713101.41,-6077217.95,0.003975,-0.23,0.12,1220.17,142.98,0.009020,0.00,1.14,-5402426.94,-6141913.30,0.000755,-0.23,0.72,8510346.52,6118939.08,0.009265,0.23,0.12,-0.00,-0.00,0.006829,-0.00,0.78,-0.00,-0.00,0.026106,-0.00,0.77,8161432.49,6270020.59,0.009824,0.24,1.23,-4984383.98,-6116836.05,0.002410,-0.23,1.36,0.00,0.00,0.021699,0.00,
2021-01-29T00:00:00,8391265.05,1.00,14157518.99,14157518.99,0.010677,0.54,0.01,-619320593.62,-5900258.12,0.003699,-0.23,0.12,0.12,0.01,0.009846,0.00,1.12,-5280924.11,-5895533.47,0.001141,-0.23,0.72,8360446.85,5982317.65,0.010381,0.23,0.12,-0.00,-0.00,0.006829,-0.00,0.78,-0.00,-0.00,0.026106,-0.00,0.76,7823987.31,5959922.13,0.010533,0.23,1.21,-4893608.31,-5912702.14,0.002775,-0.23,1.37,0.00,0.00,0.021699,0.00,
2021-02-26T00:00:00,8914316.53,1.00,8388427.74,8388427.74,0.012487,0.31,0.01,-631277448.65,-5919428.46,0.003930,-0.22,0.12,51834452.06,6061658.25,0.012727,0.23,1.09,-5385848.15,-5894870.19,0.002567,-0.22,0.73,8415672.17,6124925.97,0.014642,0.23,0.12,-0.00,-0.00,0.006829,-0.00,0.79,-0.00,-0.00,0.026106,-0.00,0.78,7903534.33,6152505.92,0.013647,0.23,1.21,-4977722.87,-5998902.69,0.004160,-0.22,1.39,0.00,0.00,0.021699,0.00,
2021-03-31T00:00:00,9134229.34,1.00,14946739.42,14946739.42,0.016074,0.56,0.01,-642082036.85,-5805443.37,0.003892,-0.22,0.12,5391.02,631.93,0.014890,0.00,1.06,-5499975.08,-5830877.37,0.002370,-0.22,0.70,8285902.21,5809660.49,0.017561,0.22,0.11,-0.00,-0.00,0.006829,-0.00,0.80,-0.00,-0.00,0.026106,-0.00,0.76,7745934.81,5889234.18,0.017324,0.22,1.18,-4996144.76,-5875715.94,0.004401,-0.22,1.38,0.00,0.00,0.021699,0.00,
2021-04-30T00:00:00,8981495.74,1.00,15173644.88,15173644.88,0.016169,0.55,0.01,-666584658.90,-6119666.37,0.003783,-0.22,0.12,0.22,0.03,0.014564,0.00,1.10,-5684504.44,-6245678.67,0.002558,-0.23,0.72,8609541.64,6200161.40,0.016729,0.23,0.12,-0.00,-0.00,0.006829,-0.00,0.81,-0.00,-0.00,0.026106,-0.00,0.78,7939163.75,6161981.68,0.017006,0.22,1.21,-5125634.34,-6188947.22,0.005223,-0.22,1.39,0.00,0.00,0.021699,0.00,
2021-05-28T00:00:00,8897324.99,1.00,15028373.45,15028373.45,0.016129,0.55,0.01,-657397707.29,-6009119.81,0.003765,-0.22,0.12,0.00,0.00,0.014860,0.00,1.12,-5492411.20,-6134373.38,0.002599,-0.23,0.73,8393779.04,6090945.45,0.018122,0.22,0.12,-0.00,-0.00,0.006829,-0.00,0.83,-0.00,-0.00,0.026106,-0.00,0.78,7786247.44,6043295.70,0.016739,0.22,1.22,-4999425.47,-6121796.42,0.006382,-0.23,1.42,0.00,0.00,0.021699,0.00,
2021-06-30T00:00:00,8975479.76,1.00,14962553.04,14962553.04,0.015127,0.56,0.01,-662032180.42,-5935379.06,0.003466,-0.22,0.12,0.00,0.00,0.014860,0.00,1.08,-5417678.85,-5860434.69,0.002222,-0.22,0.70,8354369.37,5836362.43,0.017586,0.22,0.12,-0.00,-0.00,0.006829,-0.00,0.81,-0.00,-0.00,0.026106,-0.00,0.75,7808185.92,5839352.03,0.015456,0.22,1.19,-4943523.72,-5866973.99,0.005704,-0.22,1.38,0.00,0.00,0.021699,0.00,
2021-07-30T00:00:00,8644443.61,1.00,15054490.38,15054490.38,0.013081,0.56,0.01,-676939764.31,-6195394.36,0.003049,-0.23,0.11,0.00,0.00,0.014860,0.00,1.11,-5609680.44,-6204369.23,0.000997,-0.23,0.70,8700464.25,6074228.88,0.015739,0.22,0.12,-0.00,-0.00,0.006829,-0.00,0.80,-0.00,-0.00,0.026106,-0.00,0.74,8124913.65,5992529.98,0.012852,0.22,1.19,-5114709.61,-6077042.04,0.004078,-0.22,1.39,0.00,0.00,0.021699,0.00,
2021-08-31T00:00:00,8951490.50,1.00,14741482.37,14741482.37,0.012774,0.54,0.01,-665601166.53,-6050644.67,0.002980,-0.22,0.12,53665534.72,6178892.46,0.012120,0.23,1.09,-5506509.41,-6022321.23,0.000736,-0.22,0.71,8739875.52,6181276.88,0.016489,0.23,0.12,-0.00,-0.00,0.006829,-0.00,0.79,-0.00,-0.00,0.026106,-0.00,0.74,853.03,628.81,0.011625,0.00,1.19,-5127234.81,-6077824.13,0.003365,-0.22,1.38,0.00,0.00,0.021699,0.00,
2021-09-30T00:00:00,9182662.94,1.00,15075198.06,15075198.06,0.013712,0.55,0.01,-672533213.69,-6060768.83,0.003211,-0.22,0.12,53164614.29,6158907.61,0.013926,0.23,1.08,-5589329.15,-6011000.86,0.002064,-0.22,0.69,8659422.55,6002278.63,0.018798,0.22,0.11,-0.00,-0.00,0.006829,-0.00,0.79,-0.00,-0.00,0.026106,-0.00,0.73,0.03,0.02,0.013050,0.00,1.16,-5158411.01,-5981951.68,0.004856,-0.22,1.35,0.00,0.00,0.021699,0.00,
2021-10-29T00:00:00,9900810.12,1.00,9185023.65,9185023.65,0.015756,0.33,0.01,-680562150.16,-5959649.29,0.003553,-0.21,0.12,53018519.36,6316127.23,0.016664,0.22,1.10,-5702571.89,-6262777.32,0.003216,-0.22,0.72,8865557.80,6377438.91,0.022363,0.23,0.12,-0.00,-0.00,0.006829,-0.00,0.81,-0.00,-0.00,0.026106,-0.00,0.75,8462264.59,6375893.18,0.017123,0.23,1.16,-5289889.41,-6131246.24,0.006190,-0.22,1.37,0.00,0.00,0.021699,0.00,
2021-11-30T00:00:00,9265018.14,1.00,9904132.49,9904132.49,0.015552,0.36,0.01,-702685360.44,-6220105.87,0.003300,-0.23,0.11,7206.63,797.79,0.016105,0.00,1.09,-5602499.19,-6090666.08,0.002697,-0.22,0.68,8574534.73,5872698.69,0.025643,0.21,0.11,-0.00,-0.00,0.006829,-0.00,0.78,7612591.26,5971362.33,0.016799,0.22,0.71,8180091.50,5845083.93,0.018095,0.21,1.13,-5309939.18,-6018285.14,0.005262,-0.22,1.33,0.00,0.00,0.021699,0.00,
2021-12-31T00:00:00,9511697.23,1.00,9265186.53,9265186.53,0.014610,0.33,0.01,-697717444.39,-6051322.15,0.003084,-0.22,0.11,55871863.88,6289716.24,0.015315,0.23,1.09,-5681292.40,-6184392.76,0.003320,-0.22,0.68,9038709.73,6125985.54,0.023689,0.22,0.11,-0.00,-0.00,0.006829,-0.00,0.78,347.64,272.19,0.014505,0.00,0.72,8656205.91,6221647.77,0.016087,0.22,1.13,-5451112.33,-6155396.13,0.006215,-0.22,1.34,0.00,0.00,0.021699,0.00,
2022-01-31T00:00:00,9392354.98,1.00,9516725.35,9516725.35,0.017611,0.34,0.01,-715006413.54,-6229364.12,0.003837,-0.22,0.11,55176046.70,6236378.47,0.018362,0.22,1.08,-5697391.10,-6173022.49,0.005039,-0.22,0.66,9172584.38,6074543.90,0.025450,0.22,0.11,-0.00,-0.00,0.006829,-0.00,0.79,0.04,0.03,0.017316,0.00,0.71,8641843.06,6147375.27,0.018759,0.22,1.12,-5494072.00,-6180281.44,0.007961,-0.22,1.35,0.00,0.00,0.021699,0.00,
2022-02-28T00:00:00,9866501.22,1.00,9395168.22,9395168.22,0.019356,0.33,0.01,-715208875.36,-6229771.14,0.004247,-0.22,0.11,55223992.95,6242362.13,0.020964,0.22,1.09,-5752816.04,-6256801.40,0.008296,-0.22,0.68,9430515.85,6383044.32,0.027233,0.22,0.10,-57854820.94,-6036888.31,0.011573,-0.21,0.79,-0.00,-0.00,0.031609,-0.00,0.73,8774048.11,6369520.40,0.021033,0.22,1.11,-119.39,-133.01,0.012444,-0.00,1.34,0.00,0.00,0.021699,0.00,
2022-03-31T00:00:00,10813143.42,1.00,9871882.07,9871882.07,0.021267,0.34,0.01,-718788331.67,-5850704.75,0.004133,-0.20,0.11,55502012.00,6339500.74,0.023130,0.22,1.08,-5760419.83,-6219748.24,0.012475,-0.21,0.69,9276594.18,6406879.72,0.030711,0.22,0.11,-1825.16,-194.99,0.016783,-0.00,0.80,-0.00,-0.00,0.031609,-0.00,0.75,8642336.70,6473542.13,0.024924,0.22,1.10,-5624983.73,-6208013.27,0.016353,-0.21,1.31,0.00,0.00,0.021699,0.00,
2022-04-29T00:00:00,11030788.89,1.00,17130941.58,17130941.58,0.027462,0.59,0.01,-772944663.36,-5934999.53,0.004897,-0.21,0.11,3482.10,367.44,0.027410,0.00,1.02,-5831224.30,-5966362.41,0.014911,-0.21,0.64,9135123.63,5874341.36,0.034747,0.20,0.10,-0.08,-0.01,0.021837,-0.00,0.78,-0.00,-0.00,0.031609,-0.00,0.70,8418503.07,5932519.38,0.030096,0.21,1.05,-5707244.71,-6006018.93,0.019913,-0.21,1.25,0.00,0.00,0.021699,0.00,
2022-05-31T00:00:00,11205176.28,1.00,11050397.41,11050397.41,0.028988,0.36,0.01,-823714772.00,-6339193.26,0.004816,-0.21,0.11,0.78,0.08,0.028137,0.00,1.04,-6187305.24,-6421030.76,0.016111,-0.21,0.65,9867136.77,6405251.86,0.036517,0.21,0.10,-0.00,-0.00,0.025537,-0.00,0.79,8172042.04,6461644.69,0.029190,0.21,0.72,9000803.25,6469327.09,0.033791,0.21,1.07,-6019424.18,-6421220.84,0.023267,-0.21,1.25,0.00,0.00,0.021699,0.00,
2022-06-30T00:00:00,11007736.66,1.00,11221870.73,11221870.73,0.031392,0.38,0.01,-826057688.11,-6113737.84,0.004906,-0.21,0.10,0.00,0.00,0.030561,0.00,1.04,-6133035.62,-6367023.74,0.020204,-0.22,0.62,9825682.32,6065393.62,0.039554,0.21,0.10,-62547533.42,-6043210.75,0.026019,-0.20,0.77,8060729.11,6237747.42,0.033117,0.21,0.68,8871139.50,6007092.00,0.037412,0.20,1.04,-379.91,-394.79,0.028426,-0.00,1.20,0.00,0.00,0.021699,0.00,
2022-07-29T00:00:00,11125470.29,1.00,11023515.14,11023515.14,0.028923,0.36,0.01,-863160807.22,-6547529.45,0.004914,-0.21,0.10,0.00,0.00,0.030561,0.00,1.05,-6160819.92,-6487122.17,0.020507,-0.21,0.63,10380549.90,6590091.85,0.036519,0.21,0.10,-66224018.34,-6570331.95,0.027543,-0.21,0.78,8273588.55,6455923.34,0.030230,0.21,0.70,9458851.84,6660923.57,0.034164,0.22,1.03,-0.03,-0.03,0.030097,-0.00,1.23,0.00,0.00,0.021699,0.00,
2022-08-31T00:00:00,11403992.12,1.00,11141174.39,11141174.39,0.028994,0.38,0.01,-846221657.21,-6043577.04,0.004937,-0.20,0.10,61687442.41,6139397.92,0.029727,0.21,1.02,-6102445.63,-6196634.47,0.016777,-0.21,0.61,10144385.03,6159163.54,0.035727,0.21,0.09,-64810888.02,-5997148.87,0.026077,-0.20,0.76,2028.79,1539.59,0.028495,0.00,0.68,9142633.64,6200077.07,0.033557,0.21,0.99,-0.00,-0.00,0.027707,-0.00,1.15,0.00,0.00,0.021699,0.00,
2022-09-30T00:00:00,11173482.50,1.00,17891763.36,17891763.36,0.035154,0.59,0.01,-903123915.61,-6251506.70,0.005461,-0.21,0.09,4960.70,463.22,0.033570,0.00,1.01,-6361190.57,-6420904.99,0.024468,-0.21,0.57,10659215.99,6092808.06,0.040728,0.20,0.09,-69847592.29,-6338976.04,0.032785,-0.21,0.73,0.16,0.11,0.031478,0.00,0.65,9538942.88,6199835.49,0.037403,0.21,0.98,-0.00,-0.00,0.027707,-0.00,1.13,0.00,0.00,0.021699,0.00,
